ABASE ON-LINE|ZOETIS|ZOETIS ÉTICOS|BAYER|CÓDIGO
SIM|NÃO|NÃO|SIM|8394
SIM|SIM|SIM|SIM|6776
SIM|SIM|SIM|SIM|3519
SIM|SIM|NÃO|SIM|8837
SIM|SIM|SIM|SIM|2009
SIM|NÃO|NÃO|SIM|6183
NÃO|NÃO|NÃO|NÃO|1164
SIM|NÃO|NÃO|SIM|6067
SIM|NÃO|NÃO|SIM|8441
SIM|SIM|NÃO|SIM|3295
SIM|NÃO|NÃO|SIM|8567
SIM|NÃO|NÃO|SIM|474
SIM|NÃO|NÃO|SIM|3144
SIM|SIM|NÃO|SIM|4257
SIM|NÃO|NÃO|SIM|5596
SIM|NÃO|NÃO|SIM|934
NÃO|NÃO|NÃO|NÃO|7613
SIM|NÃO|NÃO|SIM|6442
SIM|NÃO|NÃO|SIM|193
SIM|SIM|SIM|SIM|265
SIM|SIM|SIM|SIM|2727
SIM|NÃO|NÃO|SIM|1659
SIM|SIM|NÃO|SIM|5594
SIM|SIM|NÃO|SIM|6102
SIM|SIM|SIM|SIM|5757
NÃO|NÃO|NÃO|NÃO|2210
SIM|NÃO|NÃO|SIM|3579
SIM|NÃO|NÃO|SIM|3607
SIM|SIM|SIM|SIM|2327
SIM|SIM|NÃO|SIM|8735
SIM|SIM|NÃO|SIM|2801
SIM|SIM|NÃO|SIM|2521
SIM|SIM|NÃO|SIM|535
SIM|SIM|SIM|SIM|7703
SIM|SIM|NÃO|SIM|3185
SIM|SIM|SIM|SIM|4669
SIM|SIM|NÃO|SIM|4643
SIM|SIM|NÃO|SIM|9479
NÃO|NÃO|NÃO|NÃO|4014
SIM|SIM|NÃO|SIM|9478
SIM|SIM|NÃO|SIM|4467
SIM|SIM|NÃO|SIM|7456
SIM|NÃO|NÃO|SIM|9931
SIM|SIM|SIM|SIM|5204
SIM|SIM|SIM|SIM|5449
SIM|SIM|NÃO|SIM|5559
SIM|SIM|SIM|SIM|2013
SIM|NÃO|NÃO|SIM|7902
SIM|SIM|NÃO|SIM|8139
SIM|SIM|SIM|SIM|2571
SIM|SIM|SIM|SIM|3064
SIM|SIM|NÃO|SIM|267
SIM|SIM|NÃO|SIM|792
SIM|SIM|NÃO|SIM|8770
SIM|SIM|NÃO|SIM|2597
SIM|NÃO|NÃO|SIM|5901
SIM|SIM|SIM|SIM|1929
SIM|NÃO|NÃO|SIM|6022
SIM|SIM|NÃO|SIM|9899
SIM|NÃO|NÃO|SIM|1246
SIM|SIM|NÃO|SIM|9298
NÃO|NÃO|NÃO|NÃO|7619
NÃO|NÃO|NÃO|NÃO|6824
SIM|SIM|NÃO|SIM|8616
SIM|SIM|NÃO|SIM|2648
SIM|SIM|NÃO|SIM|9710
SIM|NÃO|NÃO|SIM|7746
SIM|SIM|SIM|SIM|8507
SIM|SIM|NÃO|SIM|9124
SIM|NÃO|NÃO|SIM|6985
SIM|SIM|NÃO|SIM|1927
SIM|NÃO|NÃO|SIM|4525
SIM|SIM|SIM|SIM|3294
SIM|SIM|NÃO|SIM|336
SIM|NÃO|NÃO|SIM|5338
SIM|NÃO|NÃO|SIM|5787
SIM|SIM|SIM|SIM|4339
SIM|NÃO|NÃO|SIM|8805
SIM|SIM|NÃO|SIM|5653
SIM|NÃO|NÃO|SIM|7541
SIM|SIM|NÃO|SIM|9475
SIM|NÃO|NÃO|SIM|5046
SIM|SIM|NÃO|SIM|727
SIM|SIM|NÃO|SIM|8539
NÃO|NÃO|NÃO|NÃO|8817
SIM|NÃO|NÃO|SIM|1168
SIM|SIM|SIM|SIM|7557
SIM|NÃO|NÃO|SIM|1178
SIM|SIM|SIM|SIM|3202
SIM|NÃO|NÃO|SIM|2428
SIM|SIM|NÃO|SIM|3186
SIM|NÃO|NÃO|SIM|4694
SIM|SIM|NÃO|SIM|8483
SIM|SIM|NÃO|SIM|8599
SIM|SIM|NÃO|SIM|1144
SIM|NÃO|NÃO|SIM|879
SIM|SIM|NÃO|SIM|8518
SIM|SIM|NÃO|SIM|7497
SIM|NÃO|NÃO|SIM|761
SIM|NÃO|NÃO|SIM|4316
SIM|SIM|NÃO|SIM|9473
SIM|NÃO|NÃO|SIM|9996
SIM|NÃO|NÃO|SIM|7901
SIM|SIM|NÃO|SIM|1996
SIM|SIM|SIM|SIM|8195
SIM|SIM|NÃO|SIM|1545
SIM|SIM|NÃO|SIM|9178
SIM|SIM|SIM|SIM|7567
SIM|SIM|NÃO|SIM|1204
SIM|SIM|NÃO|SIM|4002
SIM|SIM|NÃO|SIM|2486
SIM|SIM|NÃO|SIM|8165
SIM|SIM|NÃO|SIM|8981
SIM|SIM|SIM|SIM|2995
SIM|NÃO|NÃO|SIM|8552
SIM|NÃO|NÃO|SIM|8844
SIM|NÃO|NÃO|SIM|3749
SIM|NÃO|NÃO|SIM|1601
SIM|SIM|NÃO|SIM|5550
SIM|SIM|NÃO|SIM|3988
NÃO|NÃO|NÃO|NÃO|3713
NÃO|NÃO|NÃO|NÃO|4776
SIM|SIM|SIM|SIM|2229
SIM|SIM|SIM|SIM|1847
SIM|SIM|SIM|SIM|1364
SIM|NÃO|NÃO|SIM|4260
SIM|SIM|SIM|SIM|6352
SIM|SIM|NÃO|SIM|587
SIM|SIM|SIM|SIM|4426
SIM|NÃO|NÃO|SIM|6821
SIM|SIM|SIM|SIM|2222
SIM|NÃO|NÃO|SIM|8791
SIM|NÃO|NÃO|SIM|9369
SIM|SIM|NÃO|SIM|8678
NÃO|NÃO|NÃO|NÃO|533
SIM|NÃO|NÃO|SIM|3288
SIM|NÃO|NÃO|SIM|5571
SIM|SIM|SIM|SIM|4903
NÃO|NÃO|NÃO|NÃO|1764
SIM|SIM|NÃO|SIM|1335
SIM|NÃO|NÃO|SIM|5881
SIM|SIM|NÃO|SIM|2514
SIM|SIM|NÃO|SIM|3074
SIM|SIM|NÃO|SIM|2881
SIM|SIM|SIM|SIM|2045
SIM|SIM|SIM|SIM|2022
SIM|NÃO|NÃO|SIM|5339
SIM|SIM|SIM|SIM|9228
SIM|NÃO|NÃO|SIM|6794
SIM|SIM|SIM|SIM|2344
SIM|SIM|SIM|SIM|9204
SIM|SIM|SIM|SIM|5019
SIM|SIM|NÃO|SIM|1684
SIM|NÃO|NÃO|SIM|4636
SIM|SIM|NÃO|SIM|793
SIM|SIM|SIM|SIM|5804
SIM|NÃO|NÃO|SIM|2353
SIM|SIM|NÃO|SIM|2024
SIM|SIM|NÃO|SIM|7216
SIM|NÃO|NÃO|SIM|3627
SIM|SIM|SIM|SIM|8227
SIM|SIM|NÃO|SIM|4382
SIM|SIM|SIM|SIM|2483
SIM|NÃO|NÃO|SIM|8045
SIM|SIM|NÃO|SIM|2974
SIM|SIM|NÃO|SIM|5034
SIM|SIM|NÃO|SIM|1230
SIM|SIM|NÃO|SIM|7510
SIM|SIM|NÃO|SIM|1383
NÃO|NÃO|NÃO|NÃO|944
SIM|NÃO|NÃO|SIM|6955
SIM|NÃO|NÃO|SIM|929
SIM|NÃO|NÃO|SIM|7355
SIM|SIM|NÃO|SIM|2119
SIM|SIM|NÃO|SIM|164
SIM|SIM|NÃO|SIM|7956
SIM|SIM|NÃO|SIM|9800
SIM|NÃO|NÃO|SIM|6043
SIM|SIM|NÃO|SIM|8187
SIM|NÃO|NÃO|SIM|5840
SIM|SIM|SIM|SIM|6616
SIM|SIM|NÃO|SIM|9840
SIM|SIM|NÃO|SIM|9152
SIM|SIM|NÃO|SIM|4877
SIM|SIM|SIM|SIM|316
SIM|SIM|SIM|SIM|2687
SIM|SIM|SIM|SIM|5749
SIM|SIM|NÃO|SIM|6511
SIM|SIM|SIM|SIM|321
SIM|SIM|NÃO|SIM|2641
SIM|SIM|NÃO|SIM|4919
SIM|NÃO|NÃO|SIM|6588
SIM|SIM|NÃO|SIM|4156
SIM|NÃO|NÃO|SIM|1190
SIM|NÃO|NÃO|SIM|9301
SIM|SIM|NÃO|SIM|7614
SIM|NÃO|NÃO|SIM|9943
SIM|SIM|SIM|SIM|348
SIM|NÃO|NÃO|SIM|2016
SIM|SIM|NÃO|SIM|6110
SIM|SIM|SIM|SIM|993
SIM|NÃO|NÃO|SIM|6654
SIM|SIM|SIM|SIM|2447
SIM|SIM|NÃO|SIM|1333
NÃO|NÃO|NÃO|NÃO|918
SIM|SIM|NÃO|SIM|413
SIM|SIM|NÃO|SIM|2657
SIM|SIM|NÃO|SIM|6268
SIM|NÃO|NÃO|SIM|6369
SIM|SIM|NÃO|SIM|8716
SIM|SIM|SIM|SIM|1988
SIM|NÃO|NÃO|SIM|5358
SIM|SIM|NÃO|SIM|6744
SIM|SIM|NÃO|SIM|448
SIM|NÃO|NÃO|SIM|1159
SIM|NÃO|NÃO|SIM|466
SIM|NÃO|NÃO|SIM|1415
SIM|SIM|NÃO|SIM|1624
SIM|NÃO|NÃO|SIM|1910
SIM|NÃO|NÃO|SIM|8056
SIM|NÃO|NÃO|SIM|1662
SIM|NÃO|NÃO|SIM|5399
SIM|NÃO|NÃO|SIM|475
SIM|NÃO|NÃO|SIM|2622
SIM|SIM|SIM|SIM|490
SIM|SIM|SIM|SIM|2308
SIM|SIM|NÃO|SIM|8118
SIM|NÃO|NÃO|SIM|9019
SIM|SIM|NÃO|SIM|496
SIM|NÃO|NÃO|SIM|2259
SIM|SIM|NÃO|SIM|2349
SIM|SIM|NÃO|SIM|9131
SIM|SIM|NÃO|SIM|8402
SIM|SIM|NÃO|SIM|522
SIM|NÃO|NÃO|SIM|5057
SIM|NÃO|NÃO|SIM|2346
SIM|NÃO|NÃO|SIM|6315
SIM|SIM|SIM|SIM|7437
SIM|NÃO|NÃO|SIM|5074
SIM|NÃO|NÃO|SIM|586
SIM|SIM|NÃO|SIM|6269
SIM|SIM|SIM|SIM|1280
SIM|SIM|SIM|SIM|5113
SIM|SIM|SIM|SIM|6763
SIM|NÃO|NÃO|SIM|1379
SIM|NÃO|NÃO|SIM|2515
SIM|NÃO|NÃO|SIM|9017
SIM|SIM|NÃO|SIM|4609
SIM|SIM|SIM|SIM|4163
SIM|SIM|SIM|SIM|4218
SIM|SIM|SIM|SIM|872
SIM|SIM|NÃO|SIM|7568
SIM|SIM|SIM|SIM|3068
SIM|SIM|NÃO|SIM|2953
SIM|SIM|SIM|SIM|2788
SIM|NÃO|NÃO|SIM|4527
SIM|SIM|SIM|SIM|3350
SIM|SIM|SIM|SIM|700
SIM|SIM|NÃO|SIM|2533
SIM|NÃO|NÃO|SIM|968
NÃO|NÃO|NÃO|NÃO|668
SIM|NÃO|NÃO|SIM|9275
SIM|SIM|NÃO|SIM|6516
SIM|SIM|SIM|SIM|679
SIM|SIM|SIM|SIM|8547
SIM|SIM|NÃO|SIM|8909
SIM|SIM|SIM|SIM|2610
SIM|SIM|NÃO|SIM|3178
SIM|NÃO|NÃO|SIM|749
SIM|NÃO|NÃO|SIM|1735
SIM|SIM|NÃO|SIM|2931
SIM|SIM|SIM|SIM|773
SIM|SIM|SIM|SIM|2566
SIM|NÃO|NÃO|SIM|3469
SIM|NÃO|NÃO|SIM|9951
SIM|SIM|NÃO|SIM|862
SIM|NÃO|NÃO|SIM|8312
SIM|SIM|NÃO|SIM|6719
SIM|NÃO|NÃO|SIM|1489
SIM|NÃO|NÃO|SIM|1490
SIM|NÃO|NÃO|SIM|4974
SIM|NÃO|NÃO|SIM|2284
SIM|NÃO|NÃO|SIM|951
SIM|NÃO|NÃO|SIM|6573
NÃO|NÃO|NÃO|NÃO|4462
SIM|SIM|SIM|SIM|4412
SIM|NÃO|NÃO|SIM|1739
SIM|NÃO|NÃO|SIM|9075
SIM|SIM|SIM|SIM|7684
SIM|NÃO|NÃO|SIM|2598
SIM|SIM|NÃO|SIM|5197
SIM|SIM|SIM|SIM|2203
NÃO|NÃO|NÃO|NÃO|9016
SIM|SIM|NÃO|SIM|9841
SIM|SIM|SIM|SIM|5422
SIM|SIM|NÃO|SIM|6902
NÃO|NÃO|NÃO|NÃO|3636
SIM|NÃO|NÃO|SIM|1052
SIM|NÃO|NÃO|SIM|9114
SIM|NÃO|NÃO|SIM|1928
SIM|SIM|NÃO|SIM|973
SIM|NÃO|NÃO|SIM|8730
SIM|NÃO|NÃO|SIM|997
SIM|SIM|NÃO|SIM|6009
SIM|NÃO|NÃO|SIM|6008
SIM|SIM|SIM|SIM|2956
SIM|SIM|NÃO|SIM|6594
SIM|SIM|NÃO|SIM|7675
SIM|NÃO|NÃO|SIM|1871
SIM|NÃO|NÃO|SIM|1103
NÃO|NÃO|NÃO|NÃO|1109
SIM|NÃO|NÃO|SIM|2424
SIM|SIM|NÃO|SIM|9316
SIM|SIM|SIM|SIM|2164
SIM|NÃO|NÃO|SIM|8380
SIM|NÃO|NÃO|SIM|2179
SIM|NÃO|NÃO|SIM|6507
SIM|NÃO|NÃO|SIM|5921
SIM|NÃO|NÃO|SIM|5725
NÃO|NÃO|NÃO|NÃO|6104
NÃO|NÃO|NÃO|NÃO|2549
SIM|NÃO|NÃO|SIM|7942
SIM|SIM|SIM|SIM|8696
SIM|SIM|não|SIM|5327
SIM|SIM|SIM|SIM|6380
NÃO|NÃO|NÃO|NÃO|3331
SIM|SIM|SIM|SIM|5361
SIM|NÃO|NÃO|SIM|9066
SIM|NÃO|NÃO|SIM|4216
SIM|NÃO|NÃO|SIM|262
SIM|SIM|NÃO|SIM|2660
SIM|SIM|NÃO|SIM|7079
SIM|SIM|NÃO|SIM|2030
SIM|SIM|SIM|SIM|5055
SIM|NÃO|NÃO|SIM|3456
SIM|NÃO|NÃO|SIM|9116
SIM|SIM|SIM|SIM|7257
NÃO|NÃO|NÃO|NÃO|4605
NÃO|NÃO|NÃO|NÃO|5153
NÃO|NÃO|NÃO|NÃO|1211
SIM|NÃO|NÃO|SIM|1013
SIM|SIM|NÃO|SIM|8203
SIM|SIM|NÃO|SIM|2269
SIM|SIM|NÃO|SIM|8908
SIM|SIM|SIM|SIM|7366
SIM|SIM|SIM|SIM|6592
SIM|SIM|NÃO|SIM|8012
SIM|SIM|NÃO|SIM|5802
NÃO|NÃO|NÃO|NÃO|1596
SIM|NÃO|NÃO|SIM|1600
SIM|SIM|NÃO|SIM|7415
SIM|NÃO|SIM|SIM|1604
SIM|SIM|NÃO|SIM|4415
SIM|NÃO|NÃO|SIM|1608
SIM|SIM|NÃO|SIM|2377
SIM|SIM|SIM|SIM|4350
SIM|NÃO|NÃO|SIM|1223
SIM|SIM|NÃO|SIM|1477
SIM|SIM|NÃO|SIM|6663
NÃO|NÃO|NÃO|NÃO|1658
SIM|NÃO|NÃO|SIM|1661
SIM|NÃO|NÃO|SIM|2531
SIM|NÃO|NÃO|SIM|1087
SIM|SIM|SIM|SIM|1975
SIM|NÃO|NÃO|SIM|3756
NÃO|NÃO|NÃO|NÃO|1255
SIM|SIM|SIM|SIM|1256
SIM|NÃO|NÃO|SIM|1191
SIM|SIM|SIM|SIM|1365
SIM|SIM|NÃO|SIM|8548
NÃO|NÃO|NÃO|NÃO|5516
SIM|SIM|NÃO|SIM|3255
NÃO|NÃO|NÃO|NÃO|4854
SIM|NÃO|NÃO|SIM|6842
SIM|SIM|NÃO|SIM|1831
SIM|NÃO|NÃO|SIM|1419
SIM|SIM|SIM|SIM|2697
SIM|SIM|SIM|SIM|1433
SIM|SIM|NÃO|SIM|3256
SIM|SIM|NÃO|SIM|6097
NÃO|NÃO|NÃO|NÃO|1449
SIM|NÃO|NÃO|SIM|1329
NÃO|NÃO|NÃO|NÃO|2661
SIM|SIM|NÃO|SIM|8145
SIM|SIM|SIM|SIM|4855
SIM|NÃO|NÃO|SIM|1514
SIM|NÃO|NÃO|SIM|7724
SIM|SIM|NÃO|SIM|8480
SIM|NÃO|NÃO|SIM|1481
SIM|SIM|NÃO|SIM|6193
SIM|SIM|SIM|SIM|2064
SIM|SIM|SIM|SIM|2685
SIM|SIM|SIM|SIM|2048
SIM|SIM|SIM|SIM|3508
NÃO|NÃO|NÃO|NÃO|390
SIM|SIM|SIM|SIM|1829
SIM|NÃO|NÃO|SIM|8830
SIM|NÃO|NÃO|SIM|5950
SIM|NÃO|NÃO|SIM|5689
SIM|NÃO|NÃO|SIM|7126
NÃO|NÃO|NÃO|NÃO|8189
SIM|NÃO|NÃO|SIM|6343
SIM|NÃO|NÃO|SIM|8628
SIM|NÃO|NÃO|SIM|5785
SIM|NÃO|NÃO|SIM|5491
SIM|NÃO|NÃO|SIM|327
NÃO|NÃO|NÃO|NÃO|6528
SIM|NÃO|NÃO|SIM|9747
SIM|NÃO|NÃO|SIM|4747
SIM|NÃO|NÃO|SIM|9673
NÃO|NÃO|NÃO|NÃO|6320
SIM|NÃO|NÃO|SIM|5435
SIM|NÃO|NÃO|SIM|8089
SIM|NÃO|NÃO|SIM|5492
SIM|NÃO|NÃO|SIM|6152
SIM|NÃO|NÃO|SIM|5572
SIM|NÃO|NÃO|SIM|8997
SIM|NÃO|NÃO|SIM|8668
SIM|NÃO|NÃO|SIM|9873
SIM|NÃO|NÃO|SIM|3135
SIM|NÃO|NÃO|SIM|9325
SIM|NÃO|NÃO|SIM|8809
SIM|NÃO|NÃO|SIM|308
SIM|NÃO|NÃO|SIM|4793
NÃO|NÃO|NÃO|NÃO|5682
SIM|NÃO|NÃO|SIM|4824
SIM|NÃO|NÃO|SIM|9425
NÃO|NÃO|NÃO|NÃO|7907
SIM|NÃO|NÃO|SIM|4362
SIM|NÃO|NÃO|SIM|895
SIM|NÃO|NÃO|SIM|835
SIM|NÃO|NÃO|SIM|6779
SIM|NÃO|NÃO|SIM|8226
SIM|NÃO|NÃO|SIM|1629
SIM|NÃO|NÃO|SIM|4629
SIM|NÃO|NÃO|SIM|4730
SIM|NÃO|NÃO|SIM|5493
SIM|NÃO|NÃO|SIM|6263
NÃO|NÃO|NÃO|NÃO|5925
SIM|NÃO|NÃO|SIM|8122
SIM|NÃO|NÃO|SIM|3796
SIM|NÃO|NÃO|SIM|9146
SIM|NÃO|NÃO|SIM|1478
SIM|NÃO|NÃO|SIM|8865
SIM|NÃO|NÃO|SIM|948
SIM|NÃO|NÃO|SIM|596
SIM|NÃO|NÃO|SIM|4878
SIM|NÃO|NÃO|SIM|5538
SIM|NÃO|NÃO|SIM|2213
SIM|NÃO|NÃO|SIM|3556
SIM|NÃO|NÃO|SIM|3644
SIM|NÃO|NÃO|SIM|1787
SIM|NÃO|NÃO|SIM|9474
SIM|NÃO|NÃO|SIM|8771
SIM|NÃO|NÃO|SIM|8078
SIM|NÃO|NÃO|SIM|9939
SIM|NÃO|NÃO|SIM|8238
SIM|NÃO|NÃO|SIM|8215
SIM|NÃO|NÃO|SIM|1788
NÃO|NÃO|NÃO|NÃO|5472
SIM|NÃO|NÃO|SIM|5612
SIM|NÃO|NÃO|SIM|37
SIM|NÃO|NÃO|SIM|6738
SIM|NÃO|NÃO|SIM|1200
SIM|NÃO|NÃO|SIM|8351
SIM|NÃO|NÃO|SIM|6911
SIM|NÃO|NÃO|SIM|8878
SIM|NÃO|NÃO|SIM|6058
SIM|NÃO|NÃO|SIM|8149
SIM|NÃO|NÃO|SIM|8088
SIM|NÃO|NÃO|SIM|8007
SIM|NÃO|NÃO|SIM|8333
SIM|NÃO|NÃO|SIM|8291
SIM|NÃO|NÃO|SIM|8120
SIM|NÃO|NÃO|SIM|8877
SIM|NÃO|NÃO|SIM|5484
SIM|NÃO|NÃO|SIM|7692
SIM|NÃO|NÃO|SIM|9748
SIM|NÃO|NÃO|SIM|4883
SIM|NÃO|NÃO|SIM|7508
SIM|NÃO|NÃO|SIM|7644
SIM|NÃO|NÃO|SIM|908
SIM|NÃO|NÃO|SIM|3164
SIM|NÃO|NÃO|SIM|8565
SIM|NÃO|NÃO|SIM|3642
SIM|NÃO|NÃO|SIM|8236
SIM|NÃO|NÃO|SIM|9889
SIM|NÃO|NÃO|SIM|7309
SIM|NÃO|NÃO|SIM|1585
SIM|NÃO|NÃO|SIM|9406
SIM|NÃO|NÃO|SIM|1767
SIM|NÃO|NÃO|SIM|1793
NÃO|NÃO|NÃO|NÃO|6336
SIM|NÃO|NÃO|SIM|168
SIM|NÃO|NÃO|SIM|4630
SIM|NÃO|NÃO|SIM|5512
SIM|NÃO|NÃO|SIM|332
SIM|NÃO|NÃO|SIM|4896
SIM|NÃO|NÃO|SIM|6834
SIM|NÃO|NÃO|SIM|1901
SIM|NÃO|NÃO|SIM|8763
SIM|NÃO|NÃO|SIM|461
SIM|NÃO|NÃO|SIM|9224
SIM|NÃO|NÃO|SIM|2363
SIM|NÃO|NÃO|SIM|3393
SIM|NÃO|NÃO|SIM|5490
SIM|NÃO|NÃO|SIM|4117
SIM|NÃO|NÃO|SIM|4757
SIM|NÃO|NÃO|SIM|292
SIM|NÃO|NÃO|SIM|6306
NÃO|NÃO|NÃO|NÃO|8057
SIM|NÃO|NÃO|SIM|5549
SIM|NÃO|NÃO|SIM|4395
NÃO|NÃO|NÃO|NÃO|5513
SIM|NÃO|NÃO|SIM|8200
SIM|NÃO|NÃO|SIM|9911
SIM|NÃO|NÃO|SIM|6164
SIM|NÃO|NÃO|SIM|8626
SIM|NÃO|NÃO|SIM|5322
SIM|NÃO|NÃO|SIM|6054
SIM|NÃO|NÃO|SIM|4264
SIM|NÃO|NÃO|SIM|7822
SIM|NÃO|NÃO|SIM|1961
SIM|NÃO|NÃO|SIM|9248
SIM|NÃO|NÃO|SIM|629
SIM|NÃO|NÃO|SIM|595
SIM|NÃO|NÃO|SIM|1080
SIM|NÃO|NÃO|SIM|9051
SIM|NÃO|NÃO|SIM|9226
SIM|NÃO|NÃO|SIM|5474
SIM|NÃO|NÃO|SIM|5497
SIM|NÃO|NÃO|SIM|2658
NÃO|NÃO|NÃO|NÃO|5473
SIM|NÃO|NÃO|SIM|9344
SIM|NÃO|NÃO|SIM|8732
NÃO|NÃO|NÃO|NÃO|6646
SIM|NÃO|NÃO|SIM|8414
SIM|NÃO|NÃO|SIM|8237
SIM|NÃO|NÃO|SIM|9101
SIM|NÃO|NÃO|SIM|5744
SIM|NÃO|NÃO|SIM|5837
SIM|NÃO|NÃO|SIM|922
SIM|NÃO|NÃO|SIM|8912
SIM|NÃO|NÃO|SIM|8107
SIM|NÃO|NÃO|SIM|5480
NÃO|NÃO|NÃO|NÃO|1638
SIM|NÃO|NÃO|SIM|465
SIM|NÃO|NÃO|SIM|5283
SIM|NÃO|NÃO|SIM|5814
SIM|NÃO|NÃO|SIM|2280
SIM|NÃO|NÃO|SIM|5693
SIM|NÃO|NÃO|SIM|2964
SIM|NÃO|NÃO|SIM|7852
SIM|NÃO|NÃO|SIM|4976
SIM|NÃO|NÃO|SIM|2199
SIM|NÃO|NÃO|SIM|8692
SIM|NÃO|NÃO|SIM|5247
SIM|NÃO|NÃO|SIM|3194
NÃO|NÃO|NÃO|NÃO|5854
SIM|NÃO|NÃO|SIM|6231
SIM|NÃO|NÃO|SIM|1922
SIM|NÃO|NÃO|SIM|161
SIM|NÃO|NÃO|SIM|8674
SIM|NÃO|NÃO|SIM|6754
SIM|NÃO|NÃO|SIM|8412
SIM|NÃO|NÃO|SIM|4709
SIM|NÃO|NÃO|SIM|347
SIM|NÃO|NÃO|SIM|7361
SIM|NÃO|NÃO|SIM|7751
SIM|NÃO|NÃO|SIM|4703
SIM|NÃO|NÃO|SIM|7515
SIM|NÃO|NÃO|SIM|4610
SIM|NÃO|NÃO|SIM|9303
SIM|NÃO|NÃO|SIM|3411
SIM|NÃO|NÃO|SIM|6775
SIM|NÃO|NÃO|SIM|8868
SIM|NÃO|NÃO|SIM|3706
SIM|NÃO|NÃO|SIM|8684
SIM|NÃO|NÃO|SIM|455
SIM|NÃO|NÃO|SIM|7928
SIM|NÃO|NÃO|SIM|3804
SIM|NÃO|NÃO|SIM|9247
SIM|NÃO|NÃO|SIM|5948
SIM|NÃO|NÃO|SIM|8199
SIM|NÃO|NÃO|SIM|5210
SIM|NÃO|NÃO|SIM|7500
SIM|NÃO|NÃO|SIM|7579
SIM|NÃO|NÃO|SIM|5479
SIM|NÃO|NÃO|SIM|8775
SIM|NÃO|NÃO|SIM|7243
SIM|NÃO|NÃO|SIM|6778
SIM|NÃO|NÃO|SIM|6770
SIM|NÃO|NÃO|SIM|8671
SIM|NÃO|NÃO|SIM|518
SIM|NÃO|NÃO|SIM|9095
SIM|NÃO|NÃO|SIM|1724
NÃO|NÃO|NÃO|NÃO|7763
SIM|NÃO|NÃO|SIM|8841
SIM|NÃO|NÃO|SIM|6513
SIM|NÃO|NÃO|SIM|2337
SIM|NÃO|NÃO|SIM|8590
SIM|NÃO|NÃO|SIM|7908
SIM|NÃO|NÃO|SIM|5500
SIM|NÃO|NÃO|SIM|8295
SIM|NÃO|NÃO|SIM|6077
SIM|NÃO|NÃO|SIM|8110
SIM|NÃO|NÃO|SIM|7059
SIM|NÃO|NÃO|SIM|8431
NÃO|NÃO|NÃO|NÃO|1386
SIM|NÃO|NÃO|SIM|8177
SIM|NÃO|NÃO|SIM|5723
SIM|NÃO|NÃO|SIM|5501
SIM|NÃO|NÃO|SIM|1973
SIM|NÃO|NÃO|SIM|6075
SIM|NÃO|NÃO|SIM|9401
SIM|NÃO|NÃO|SIM|9674
SIM|NÃO|NÃO|SIM|493
SIM|NÃO|NÃO|SIM|8681
SIM|NÃO|NÃO|SIM|7555
SIM|NÃO|NÃO|SIM|5195
NÃO|NÃO|NÃO|NÃO|9278
SIM|NÃO|NÃO|SIM|7616
SIM|NÃO|NÃO|SIM|4399
SIM|NÃO|NÃO|SIM|9788
SIM|NÃO|NÃO|SIM|4810
SIM|NÃO|NÃO|SIM|8953
SIM|NÃO|NÃO|SIM|5605
SIM|NÃO|NÃO|SIM|5477
SIM|NÃO|NÃO|SIM|9675
SIM|NÃO|NÃO|SIM|1580
NÃO|NÃO|NÃO|NÃO|5947
SIM|NÃO|NÃO|SIM|8559
SIM|NÃO|NÃO|SIM|6449
SIM|NÃO|NÃO|SIM|6634
NÃO|NÃO|NÃO|NÃO|5811
NÃO|NÃO|NÃO|NÃO|1437
SIM|NÃO|NÃO|SIM|510
SIM|NÃO|NÃO|SIM|8573
SIM|NÃO|NÃO|SIM|9910
SIM|NÃO|NÃO|SIM|3440
SIM|NÃO|NÃO|SIM|6192
SIM|NÃO|NÃO|SIM|5250
SIM|NÃO|NÃO|SIM|5476
SIM|NÃO|NÃO|SIM|1539
SIM|NÃO|NÃO|SIM|7789
SIM|NÃO|NÃO|SIM|6583
SIM|NÃO|NÃO|SIM|4421
SIM|NÃO|NÃO|SIM|5987
SIM|NÃO|NÃO|SIM|5598
SIM|NÃO|NÃO|SIM|3160
SIM|NÃO|NÃO|SIM|4790
SIM|NÃO|NÃO|SIM|2507
SIM|NÃO|NÃO|SIM|5503
SIM|NÃO|NÃO|SIM|9170
SIM|NÃO|NÃO|SIM|8178
SIM|SIM|NÃO|SIM|6593
SIM|SIM|NÃO|SIM|2194
SIM|SIM|NÃO|SIM|7209
SIM|SIM|NÃO|SIM|6597
SIM|SIM|NÃO|SIM|9454
SIM|SIM|SIM|SIM|7288
SIM|SIM|NÃO|SIM|5645
SIM|SIM|NÃO|SIM|7166
SIM|SIM|NÃO|SIM|5824
SIM|SIM|NÃO|SIM|7017
NÃO|NÃO|NÃO|NÃO|5812
SIM|SIM|NÃO|SIM|135
SIM|SIM|NÃO|SIM|7222
SIM|SIM|SIM|SIM|5823
SIM|SIM|SIM|SIM|7056
SIM|SIM|SIM|SIM|7139
SIM|SIM|SIM|SIM|7140
SIM|SIM|NÃO|SIM|1818
SIM|SIM|SIM|SIM|8526
SIM|SIM|SIM|SIM|7223
SIM|SIM|SIM|SIM|7235
SIM|SIM|SIM|SIM|7250
SIM|SIM|NÃO|SIM|8925
SIM|SIM|SIM|SIM|7147
