status_allin|id_erp|grupo_restricao
0|8688|[abase-restric-o-de-vacinas]
0|6448|[abase-restric-o-de-vacinas]
0|10025|[abase-restric-o-de-vacinas]
0|7635|[abase-restric-o-de-vacinas]
0|7407|[abase-restric-o-de-vacinas]
0|7826|[abase-restric-o-de-vacinas]
0|798|[abase-restric-o-de-vacinas]
0|3284|[abase-restric-o-de-vacinas]
0|6107|[abase-restric-o-de-vacinas]
0|9115|[abase-restric-o-de-vacinas]
0|6645|[abase-restric-o-de-vacinas]
0|3362|[abase-restric-o-de-vacinas]
0|5627|[abase-restric-o-de-vacinas]
0|6809|[abase-restric-o-de-vacinas]
0|5905|[abase-restric-o-de-vacinas]
0|9271|[abase-restric-o-de-vacinas]
0|9572|[abase-restric-o-de-vacinas]
0|9987|[abase-restric-o-de-vacinas]
0|3858|[abase-restric-o-de-vacinas]
0|2543|[abase-restric-o-de-vacinas]
0|5940|[abase-restric-o-de-vacinas]
0|4962|[abase-restric-o-de-vacinas]
0|10022|[abase-restric-o-de-vacinas]
0|8592|[abase-restric-o-de-vacinas]
0|9874|[abase-restric-o-de-vacinas]
0|9166|[abase-restric-o-de-vacinas]
0|7108|[abase-restric-o-de-vacinas]
0|39|[abase-restric-o-de-vacinas]
0|7023|[abase-restric-o-de-vacinas]
0|4474|[abase-restric-o-de-vacinas]
0|9855|[abase-restric-o-de-vacinas]
0|42|[abase-restric-o-de-vacinas]
0|6816|[abase-restric-o-de-vacinas]
0|3166|[abase-restric-o-de-vacinas]
0|7858|[abase-restric-o-de-vacinas]
1|8763|[abase-restric-o-de-vacinas]
0|7186|[abase-restric-o-de-vacinas]
0|6049|[abase-restric-o-de-vacinas]
0|516|[abase-restric-o-de-vacinas]
0|7473|[abase-restric-o-de-vacinas]
0|8502|[abase-restric-o-de-vacinas]
0|6723|[abase-restric-o-de-vacinas]
0|7667|[abase-restric-o-de-vacinas]
0|6860|[abase-restric-o-de-vacinas]
0|4408|[abase-restric-o-de-vacinas]
0|9671|[abase-restric-o-de-vacinas]
0|9978|[abase-restric-o-de-vacinas]
0|9904|[abase-restric-o-de-vacinas]
0|5851|[abase-restric-o-de-vacinas]
0|9292|[abase-restric-o-de-vacinas]
0|1284|[abase-restric-o-de-vacinas]
0|2014|[abase-restric-o-de-vacinas]
0|6410|[abase-restric-o-de-vacinas]
0|3441|[abase-restric-o-de-vacinas]
0|2606|[abase-restric-o-de-vacinas]
0|5528|[abase-restric-o-de-vacinas]
0|7261|[abase-restric-o-de-vacinas]
0|6503|[abase-restric-o-de-vacinas]
0|7356|[abase-restric-o-de-vacinas]
0|3639|[abase-restric-o-de-vacinas]
0|5408|[abase-restric-o-de-vacinas]
0|6534|[abase-restric-o-de-vacinas]
0|6529|[abase-restric-o-de-vacinas]
0|7404|[abase-restric-o-de-vacinas]
0|8415|[abase-restric-o-de-vacinas]
0|6537|[abase-restric-o-de-vacinas]
0|8524|[abase-restric-o-de-vacinas]
0|6638|[abase-restric-o-de-vacinas]
0|7474|[abase-restric-o-de-vacinas]
0|8451|[abase-restric-o-de-vacinas]
0|6659|[abase-restric-o-de-vacinas]
0|7596|[abase-restric-o-de-vacinas]
0|2981|[abase-restric-o-de-vacinas]
0|6740|[abase-restric-o-de-vacinas]
0|7511|[abase-restric-o-de-vacinas]
0|7512|[abase-restric-o-de-vacinas]
0|7514|[abase-restric-o-de-vacinas]
0|9141|[abase-restric-o-de-vacinas]
0|8600|[abase-restric-o-de-vacinas]
0|8694|[abase-restric-o-de-vacinas]
0|7564|[abase-restric-o-de-vacinas]
0|8802|[abase-restric-o-de-vacinas]
0|8861|[abase-restric-o-de-vacinas]
0|8789|[abase-restric-o-de-vacinas]
0|6798|[abase-restric-o-de-vacinas]
0|6859|[abase-restric-o-de-vacinas]
0|6887|[abase-restric-o-de-vacinas]
0|7679|[abase-restric-o-de-vacinas]
0|76|[abase-restric-o-de-vacinas]
0|9090|[abase-restric-o-de-vacinas]
0|7696|[abase-restric-o-de-vacinas]
0|6089|[abase-restric-o-de-vacinas]
0|7756|[abase-restric-o-de-vacinas]
0|6980|[abase-restric-o-de-vacinas]
0|6160|[abase-restric-o-de-vacinas]
0|6939|[abase-restric-o-de-vacinas]
0|6947|[abase-restric-o-de-vacinas]
0|704|[abase-restric-o-de-vacinas]
0|6293|[abase-restric-o-de-vacinas]
0|7096|[abase-restric-o-de-vacinas]
0|7841|[abase-restric-o-de-vacinas]
0|7875|[abase-restric-o-de-vacinas]
0|2003|[abase-restric-o-de-vacinas]
0|7228|[abase-restric-o-de-vacinas]
0|7242|[abase-restric-o-de-vacinas]
0|7882|[abase-restric-o-de-vacinas]
0|7892|[abase-restric-o-de-vacinas]
0|7915|[abase-restric-o-de-vacinas]
0|5209|[abase-restric-o-de-vacinas]
0|1073|[abase-restric-o-de-vacinas]
1|922|[abase-restric-o-de-vacinas]
0|2722|[abase-restric-o-de-vacinas]
1|1787|[abase-restric-o-de-vacinas]
0|2803|[abase-restric-o-de-vacinas]
0|3313|[abase-restric-o-de-vacinas]
0|4582|[abase-restric-o-de-vacinas]
0|3013|[abase-restric-o-de-vacinas]
0|7874|[abase-restric-o-de-vacinas]
0|1914|[abase-restric-o-de-vacinas]
0|963|[abase-restric-o-de-vacinas]
0|969|[abase-restric-o-de-vacinas]
0|991|[abase-restric-o-de-vacinas]
0|804|[abase-restric-o-de-vacinas]
0|1686|[abase-restric-o-de-vacinas]
0|926|[abase-restric-o-de-vacinas]
0|2173|[abase-restric-o-de-vacinas]
0|1118|[abase-restric-o-de-vacinas]
0|2303|[abase-restric-o-de-vacinas]
0|1217|[abase-restric-o-de-vacinas]
0|2369|[abase-restric-o-de-vacinas]
0|2579|[abase-restric-o-de-vacinas]
0|2536|[abase-restric-o-de-vacinas]
0|710|[abase-restric-o-de-vacinas]
0|2318|[abase-restric-o-de-vacinas]
0|2207|[abase-restric-o-de-vacinas]
1|2280|[abase-restric-o-de-vacinas]
0|1059|[abase-restric-o-de-vacinas]
0|1062|[abase-restric-o-de-vacinas]
0|2407|[abase-restric-o-de-vacinas]
0|3443|[abase-restric-o-de-vacinas]
0|3583|[abase-restric-o-de-vacinas]
0|2677|[abase-restric-o-de-vacinas]
0|3987|[abase-restric-o-de-vacinas]
0|1116|[abase-restric-o-de-vacinas]
0|4180|[abase-restric-o-de-vacinas]
0|4184|[abase-restric-o-de-vacinas]
0|817|[abase-restric-o-de-vacinas]
0|4402|[abase-restric-o-de-vacinas]
0|4357|[abase-restric-o-de-vacinas]
0|962|[abase-restric-o-de-vacinas]
0|961|[abase-restric-o-de-vacinas]
0|4603|[abase-restric-o-de-vacinas]
1|4709|[abase-restric-o-de-vacinas]
0|1441|[abase-restric-o-de-vacinas]
0|4107|[abase-restric-o-de-vacinas]
0|4170|[abase-restric-o-de-vacinas]
0|1786|[abase-restric-o-de-vacinas]
0|3475|[abase-restric-o-de-vacinas]
0|1300|[abase-restric-o-de-vacinas]
0|4716|[abase-restric-o-de-vacinas]
0|3425|[abase-restric-o-de-vacinas]
0|1249|[abase-restric-o-de-vacinas]
0|4596|[abase-restric-o-de-vacinas]
0|4668|[abase-restric-o-de-vacinas]
0|1066|[abase-restric-o-de-vacinas]
0|1226|[abase-restric-o-de-vacinas]
0|4358|[abase-restric-o-de-vacinas]
0|4468|[abase-restric-o-de-vacinas]
0|3353|[abase-restric-o-de-vacinas]
0|4893|[abase-restric-o-de-vacinas]
0|3018|[abase-restric-o-de-vacinas]
0|1047|[abase-restric-o-de-vacinas]
0|4954|[abase-restric-o-de-vacinas]
0|1882|[abase-restric-o-de-vacinas]
0|1889|[abase-restric-o-de-vacinas]
0|4183|[abase-restric-o-de-vacinas]
0|1394|[abase-restric-o-de-vacinas]
1|1580|[abase-restric-o-de-vacinas]
0|1231|[abase-restric-o-de-vacinas]
0|1646|[abase-restric-o-de-vacinas]
0|9669|[abase-restric-o-de-vacinas]
0|389|[abase-restric-o-de-vacinas]
0|9858|[abase-restric-o-de-vacinas]
0|8864|[abase-restric-o-de-vacinas]
0|5793|[abase-restric-o-de-vacinas]
0|10023|[abase-restric-o-de-vacinas]
0|9403|[abase-restric-o-de-vacinas]
0|9849|[abase-restric-o-de-vacinas]
1|9101|[abase-restric-o-de-vacinas]
0|4858|[abase-restric-o-de-vacinas]
0|9021|[abase-restric-o-de-vacinas]
0|936|[abase-restric-o-de-vacinas]
0|6037|[abase-restric-o-de-vacinas]
0|6632|[abase-restric-o-de-vacinas]
0|7701|[abase-restric-o-de-vacinas]
0|5217|[abase-restric-o-de-vacinas]
0|7416|[abase-restric-o-de-vacinas]
0|6917|[abase-restric-o-de-vacinas]
0|5765|[abase-restric-o-de-vacinas]
0|9153|[abase-restric-o-de-vacinas]
0|7584|[abase-restric-o-de-vacinas]
0|4547|[abase-restric-o-de-vacinas]
0|2103|[abase-restric-o-de-vacinas]
0|9776|[abase-restric-o-de-vacinas]
0|9789|[abase-restric-o-de-vacinas]
0|802|[abase-restric-o-de-vacinas]
0|10003|[abase-restric-o-de-vacinas]
0|9670|[abase-restric-o-de-vacinas]
0|9676|[abase-restric-o-de-vacinas]
0|9695|[abase-restric-o-de-vacinas]
0|9728|[abase-restric-o-de-vacinas]
0|9733|[abase-restric-o-de-vacinas]
0|9734|[abase-restric-o-de-vacinas]
0|9737|[abase-restric-o-de-vacinas]
0|9738|[abase-restric-o-de-vacinas]
0|9749|[abase-restric-o-de-vacinas]
0|9751|[abase-restric-o-de-vacinas]
0|9773|[abase-restric-o-de-vacinas]
0|9774|[abase-restric-o-de-vacinas]
0|9781|[abase-restric-o-de-vacinas]
0|9783|[abase-restric-o-de-vacinas]
0|9792|[abase-restric-o-de-vacinas]
0|9793|[abase-restric-o-de-vacinas]
0|9794|[abase-restric-o-de-vacinas]
0|9795|[abase-restric-o-de-vacinas]
0|9799|[abase-restric-o-de-vacinas]
0|9803|[abase-restric-o-de-vacinas]
0|9804|[abase-restric-o-de-vacinas]
0|9813|[abase-restric-o-de-vacinas]
0|9827|[abase-restric-o-de-vacinas]
0|9828|[abase-restric-o-de-vacinas]
0|9829|[abase-restric-o-de-vacinas]
0|9834|[abase-restric-o-de-vacinas]
0|9836|[abase-restric-o-de-vacinas]
0|9838|[abase-restric-o-de-vacinas]
0|9844|[abase-restric-o-de-vacinas]
0|9846|[abase-restric-o-de-vacinas]
0|9847|[abase-restric-o-de-vacinas]
0|9852|[abase-restric-o-de-vacinas]
0|9863|[abase-restric-o-de-vacinas]
0|9880|[abase-restric-o-de-vacinas]
0|9924|[abase-restric-o-de-vacinas]
0|7458|[abase-restric-o-de-vacinas]
0|6401|[abase-restric-o-de-vacinas]
0|6397|[abase-restric-o-de-vacinas]
0|6499|[abase-restric-o-de-vacinas]
0|6483|[abase-restric-o-de-vacinas]
0|6506|[abase-restric-o-de-vacinas]
0|6536|[abase-restric-o-de-vacinas]
0|8405|[abase-restric-o-de-vacinas]
0|3720|[abase-restric-o-de-vacinas]
0|6733|[abase-restric-o-de-vacinas]
0|6736|[abase-restric-o-de-vacinas]
0|4770|[abase-restric-o-de-vacinas]
0|8821|[abase-restric-o-de-vacinas]
0|8986|[abase-restric-o-de-vacinas]
0|5813|[abase-restric-o-de-vacinas]
0|7621|[abase-restric-o-de-vacinas]
0|7628|[abase-restric-o-de-vacinas]
0|7637|[abase-restric-o-de-vacinas]
0|5979|[abase-restric-o-de-vacinas]
0|7691|[abase-restric-o-de-vacinas]
0|1122|[abase-restric-o-de-vacinas]
0|6093|[abase-restric-o-de-vacinas]
0|9251|[abase-restric-o-de-vacinas]
0|1486|[abase-restric-o-de-vacinas]
0|7810|[abase-restric-o-de-vacinas]
0|7787|[abase-restric-o-de-vacinas]
0|6250|[abase-restric-o-de-vacinas]
0|7157|[abase-restric-o-de-vacinas]
0|7179|[abase-restric-o-de-vacinas]
0|7232|[abase-restric-o-de-vacinas]
0|9020|[abase-restric-o-de-vacinas]
0|5820|[abase-restric-o-de-vacinas]
0|8188|[abase-restric-o-de-vacinas]
0|6246|[abase-restric-o-de-vacinas]
0|1125|[abase-restric-o-de-vacinas]
0|7728|[abase-restric-o-de-vacinas]
0|5080|[abase-restric-o-de-vacinas]
0|7795|[abase-restric-o-de-vacinas]
0|6125|[abase-restric-o-de-vacinas]
0|6749|[abase-restric-o-de-vacinas]
0|7752|[abase-restric-o-de-vacinas]
0|1120|[abase-restric-o-de-vacinas]
0|4342|[abase-restric-o-de-vacinas]
0|8540|[abase-restric-o-de-vacinas]
0|8121|[abase-restric-o-de-vacinas]
0|7666|[abase-restric-o-de-vacinas]
0|5809|[abase-restric-o-de-vacinas]
0|9270|[abase-restric-o-de-vacinas]
0|7156|[abase-restric-o-de-vacinas]
0|5331|[abase-restric-o-de-vacinas]
1|7309|[abase-restric-o-de-vacinas]
1|455|[abase-restric-o-de-vacinas]
1|6911|[abase-restric-o-de-vacinas]
1|8078|[abase-restric-o-de-vacinas]
0|6759|[abase-restric-o-de-vacinas]
0|7461|[abase-restric-o-de-vacinas]
0|7594|[abase-restric-o-de-vacinas]
0|1182|[abase-restric-o-de-vacinas]
0|6933|[abase-restric-o-de-vacinas]
0|5535|[abase-restric-o-de-vacinas]
0|9868|[abase-restric-o-de-vacinas]
0|3128|[abase-restric-o-de-vacinas]
0|7516|[abase-restric-o-de-vacinas]
1|8291|[abase-restric-o-de-vacinas]
1|8841|[abase-restric-o-de-vacinas]
1|8865|[abase-restric-o-de-vacinas]
0|9404|[abase-restric-o-de-vacinas]
0|9252|[abase-restric-o-de-vacinas]
0|9477|[abase-restric-o-de-vacinas]
0|9384|[abase-restric-o-de-vacinas]
0|564|[abase-restric-o-de-vacinas]
0|9382|[abase-restric-o-de-vacinas]
1|7751|[abase-restric-o-de-vacinas]
0|2706|[abase-restric-o-de-vacinas]
0|5794|[abase-restric-o-de-vacinas]
0|3183|[abase-restric-o-de-vacinas]
0|9381|[abase-restric-o-de-vacinas]
0|2470|[abase-restric-o-de-vacinas]
0|2599|[abase-restric-o-de-vacinas]
0|1189|[abase-restric-o-de-vacinas]
0|2744|[abase-restric-o-de-vacinas]
0|1036|[abase-restric-o-de-vacinas]
0|3283|[abase-restric-o-de-vacinas]
0|3326|[abase-restric-o-de-vacinas]
0|3348|[abase-restric-o-de-vacinas]
0|1030|[abase-restric-o-de-vacinas]
0|3594|[abase-restric-o-de-vacinas]
0|3540|[abase-restric-o-de-vacinas]
0|3625|[abase-restric-o-de-vacinas]
0|3774|[abase-restric-o-de-vacinas]
0|903|[abase-restric-o-de-vacinas]
0|4047|[abase-restric-o-de-vacinas]
0|3851|[abase-restric-o-de-vacinas]
0|4354|[abase-restric-o-de-vacinas]
0|4084|[abase-restric-o-de-vacinas]
0|2178|[abase-restric-o-de-vacinas]
0|3993|[abase-restric-o-de-vacinas]
0|821|[abase-restric-o-de-vacinas]
0|928|[abase-restric-o-de-vacinas]
0|915|[abase-restric-o-de-vacinas]
0|1376|[abase-restric-o-de-vacinas]
0|1233|[abase-restric-o-de-vacinas]
0|1594|[abase-restric-o-de-vacinas]
0|1701|[abase-restric-o-de-vacinas]
0|1814|[abase-restric-o-de-vacinas]
0|1867|[abase-restric-o-de-vacinas]
0|1611|[abase-restric-o-de-vacinas]
0|1750|[abase-restric-o-de-vacinas]
0|4397|[abase-restric-o-de-vacinas]
0|1332|[abase-restric-o-de-vacinas]
0|917|[abase-restric-o-de-vacinas]
0|889|[abase-restric-o-de-vacinas]
0|2331|[abase-restric-o-de-vacinas]
0|2315|[abase-restric-o-de-vacinas]
0|2400|[abase-restric-o-de-vacinas]
0|2489|[abase-restric-o-de-vacinas]
0|1778|[abase-restric-o-de-vacinas]
0|2703|[abase-restric-o-de-vacinas]
0|2770|[abase-restric-o-de-vacinas]
0|2775|[abase-restric-o-de-vacinas]
0|2759|[abase-restric-o-de-vacinas]
0|2078|[abase-restric-o-de-vacinas]
0|2971|[abase-restric-o-de-vacinas]
0|3207|[abase-restric-o-de-vacinas]
0|3044|[abase-restric-o-de-vacinas]
0|3081|[abase-restric-o-de-vacinas]
0|967|[abase-restric-o-de-vacinas]
0|1115|[abase-restric-o-de-vacinas]
0|2707|[abase-restric-o-de-vacinas]
0|3200|[abase-restric-o-de-vacinas]
0|2492|[abase-restric-o-de-vacinas]
0|3098|[abase-restric-o-de-vacinas]
0|3301|[abase-restric-o-de-vacinas]
0|3266|[abase-restric-o-de-vacinas]
0|3403|[abase-restric-o-de-vacinas]
0|3298|[abase-restric-o-de-vacinas]
0|2978|[abase-restric-o-de-vacinas]
0|3481|[abase-restric-o-de-vacinas]
0|2950|[abase-restric-o-de-vacinas]
0|1969|[abase-restric-o-de-vacinas]
0|1861|[abase-restric-o-de-vacinas]
0|3686|[abase-restric-o-de-vacinas]
0|3709|[abase-restric-o-de-vacinas]
0|3820|[abase-restric-o-de-vacinas]
0|3816|[abase-restric-o-de-vacinas]
0|3813|[abase-restric-o-de-vacinas]
0|3765|[abase-restric-o-de-vacinas]
0|3866|[abase-restric-o-de-vacinas]
0|1917|[abase-restric-o-de-vacinas]
0|3947|[abase-restric-o-de-vacinas]
0|3919|[abase-restric-o-de-vacinas]
0|3894|[abase-restric-o-de-vacinas]
0|3915|[abase-restric-o-de-vacinas]
0|4013|[abase-restric-o-de-vacinas]
0|4060|[abase-restric-o-de-vacinas]
0|4038|[abase-restric-o-de-vacinas]
0|4090|[abase-restric-o-de-vacinas]
0|1957|[abase-restric-o-de-vacinas]
0|4114|[abase-restric-o-de-vacinas]
0|3865|[abase-restric-o-de-vacinas]
0|4118|[abase-restric-o-de-vacinas]
0|4135|[abase-restric-o-de-vacinas]
0|954|[abase-restric-o-de-vacinas]
0|3823|[abase-restric-o-de-vacinas]
0|3886|[abase-restric-o-de-vacinas]
0|4136|[abase-restric-o-de-vacinas]
0|2316|[abase-restric-o-de-vacinas]
0|1119|[abase-restric-o-de-vacinas]
0|3589|[abase-restric-o-de-vacinas]
0|3857|[abase-restric-o-de-vacinas]
0|4204|[abase-restric-o-de-vacinas]
0|4005|[abase-restric-o-de-vacinas]
0|4265|[abase-restric-o-de-vacinas]
0|2670|[abase-restric-o-de-vacinas]
0|4291|[abase-restric-o-de-vacinas]
0|4285|[abase-restric-o-de-vacinas]
0|4300|[abase-restric-o-de-vacinas]
0|4083|[abase-restric-o-de-vacinas]
0|3863|[abase-restric-o-de-vacinas]
0|4034|[abase-restric-o-de-vacinas]
0|3745|[abase-restric-o-de-vacinas]
0|4351|[abase-restric-o-de-vacinas]
0|4040|[abase-restric-o-de-vacinas]
0|4341|[abase-restric-o-de-vacinas]
0|4403|[abase-restric-o-de-vacinas]
0|1405|[abase-restric-o-de-vacinas]
0|1492|[abase-restric-o-de-vacinas]
0|4485|[abase-restric-o-de-vacinas]
0|3008|[abase-restric-o-de-vacinas]
0|3743|[abase-restric-o-de-vacinas]
0|3860|[abase-restric-o-de-vacinas]
0|4513|[abase-restric-o-de-vacinas]
0|4529|[abase-restric-o-de-vacinas]
0|4531|[abase-restric-o-de-vacinas]
0|2923|[abase-restric-o-de-vacinas]
0|4553|[abase-restric-o-de-vacinas]
0|4557|[abase-restric-o-de-vacinas]
0|4577|[abase-restric-o-de-vacinas]
0|4576|[abase-restric-o-de-vacinas]
0|4065|[abase-restric-o-de-vacinas]
0|4620|[abase-restric-o-de-vacinas]
0|4635|[abase-restric-o-de-vacinas]
0|4637|[abase-restric-o-de-vacinas]
0|4664|[abase-restric-o-de-vacinas]
0|4657|[abase-restric-o-de-vacinas]
0|1538|[abase-restric-o-de-vacinas]
0|4556|[abase-restric-o-de-vacinas]
0|4077|[abase-restric-o-de-vacinas]
0|4205|[abase-restric-o-de-vacinas]
0|3797|[abase-restric-o-de-vacinas]
0|3744|[abase-restric-o-de-vacinas]
0|4031|[abase-restric-o-de-vacinas]
0|833|[abase-restric-o-de-vacinas]
0|2127|[abase-restric-o-de-vacinas]
0|4368|[abase-restric-o-de-vacinas]
0|4330|[abase-restric-o-de-vacinas]
0|3432|[abase-restric-o-de-vacinas]
0|4121|[abase-restric-o-de-vacinas]
0|4286|[abase-restric-o-de-vacinas]
0|3870|[abase-restric-o-de-vacinas]
0|3790|[abase-restric-o-de-vacinas]
0|3975|[abase-restric-o-de-vacinas]
0|4239|[abase-restric-o-de-vacinas]
0|4822|[abase-restric-o-de-vacinas]
0|3981|[abase-restric-o-de-vacinas]
0|4171|[abase-restric-o-de-vacinas]
0|4834|[abase-restric-o-de-vacinas]
0|4840|[abase-restric-o-de-vacinas]
0|4865|[abase-restric-o-de-vacinas]
0|4825|[abase-restric-o-de-vacinas]
0|3719|[abase-restric-o-de-vacinas]
0|4888|[abase-restric-o-de-vacinas]
0|4864|[abase-restric-o-de-vacinas]
0|4838|[abase-restric-o-de-vacinas]
0|4915|[abase-restric-o-de-vacinas]
0|4021|[abase-restric-o-de-vacinas]
0|4981|[abase-restric-o-de-vacinas]
0|4937|[abase-restric-o-de-vacinas]
0|1350|[abase-restric-o-de-vacinas]
0|1737|[abase-restric-o-de-vacinas]
0|1337|[abase-restric-o-de-vacinas]
0|1895|[abase-restric-o-de-vacinas]
0|1904|[abase-restric-o-de-vacinas]
0|4453|[abase-restric-o-de-vacinas]
0|841|[abase-restric-o-de-vacinas]
0|4997|[abase-restric-o-de-vacinas]
0|3969|[abase-restric-o-de-vacinas]
0|4851|[abase-restric-o-de-vacinas]
0|2723|[abase-restric-o-de-vacinas]
0|1630|[abase-restric-o-de-vacinas]
0|2086|[abase-restric-o-de-vacinas]
0|2130|[abase-restric-o-de-vacinas]
0|2166|[abase-restric-o-de-vacinas]
0|1631|[abase-restric-o-de-vacinas]
0|1632|[abase-restric-o-de-vacinas]
0|1645|[abase-restric-o-de-vacinas]
0|4322|[abase-restric-o-de-vacinas]
0|5035|[abase-restric-o-de-vacinas]
0|3263|[abase-restric-o-de-vacinas]
0|5241|[abase-restric-o-de-vacinas]
0|4366|[abase-restric-o-de-vacinas]
0|9032|[abase-restric-o-de-vacinas]
0|9786|[abase-restric-o-de-vacinas]
0|3267|[abase-restric-o-de-vacinas]
0|3455|[abase-restric-o-de-vacinas]
0|6580|[abase-restric-o-de-vacinas]
0|8928|[abase-restric-o-de-vacinas]
0|7297|[abase-restric-o-de-vacinas]
0|7920|[abase-restric-o-de-vacinas]
0|9997|[abase-restric-o-de-vacinas]
0|9151|[abase-restric-o-de-vacinas]
0|6373|[abase-restric-o-de-vacinas]
0|606|[abase-restric-o-de-vacinas]
0|8753|[abase-restric-o-de-vacinas]
0|7423|[abase-restric-o-de-vacinas]
0|180|[abase-restric-o-de-vacinas]
0|2796|[abase-restric-o-de-vacinas]
0|7305|[abase-restric-o-de-vacinas]
0|8724|[abase-restric-o-de-vacinas]
0|6890|[abase-restric-o-de-vacinas]
0|7068|[abase-restric-o-de-vacinas]
0|949|[abase-restric-o-de-vacinas]
0|6565|[abase-restric-o-de-vacinas]
0|8449|[abase-restric-o-de-vacinas]
0|9326|[abase-restric-o-de-vacinas]
0|8234|[abase-restric-o-de-vacinas]
0|2871|[abase-restric-o-de-vacinas]
0|1456|[abase-restric-o-de-vacinas]
0|5715|[abase-restric-o-de-vacinas]
0|7652|[abase-restric-o-de-vacinas]
0|8760|[abase-restric-o-de-vacinas]
0|9652|[abase-restric-o-de-vacinas]
0|6643|[abase-restric-o-de-vacinas]
0|7321|[abase-restric-o-de-vacinas]
0|7678|[abase-restric-o-de-vacinas]
0|7823|[abase-restric-o-de-vacinas]
0|1102|[abase-restric-o-de-vacinas]
0|64|[abase-restric-o-de-vacinas]
0|8428|[abase-restric-o-de-vacinas]
0|9482|[abase-restric-o-de-vacinas]
0|6944|[abase-restric-o-de-vacinas]
0|645|[abase-restric-o-de-vacinas]
0|6156|[abase-restric-o-de-vacinas]
0|810|[abase-restric-o-de-vacinas]
0|1697|[abase-restric-o-de-vacinas]
0|8242|[abase-restric-o-de-vacinas]
0|7801|[abase-restric-o-de-vacinas]
0|695|[abase-restric-o-de-vacinas]
0|1173|[abase-restric-o-de-vacinas]
0|6956|[abase-restric-o-de-vacinas]
0|7492|[abase-restric-o-de-vacinas]
0|6090|[abase-restric-o-de-vacinas]
0|3422|[abase-restric-o-de-vacinas]
0|10020|[abase-restric-o-de-vacinas]
0|6905|[abase-restric-o-de-vacinas]
0|692|[abase-restric-o-de-vacinas]
0|9970|[abase-restric-o-de-vacinas]
0|4849|[abase-restric-o-de-vacinas]
0|5504|[abase-restric-o-de-vacinas]
0|7888|[abase-restric-o-de-vacinas]
0|6857|[abase-restric-o-de-vacinas]
0|9297|[abase-restric-o-de-vacinas]
0|4580|[abase-restric-o-de-vacinas]
0|7466|[abase-restric-o-de-vacinas]
0|284|[abase-restric-o-de-vacinas]
0|407|[abase-restric-o-de-vacinas]
0|8709|[abase-restric-o-de-vacinas]
0|6504|[abase-restric-o-de-vacinas]
0|9688|[abase-restric-o-de-vacinas]
0|576|[abase-restric-o-de-vacinas]
0|9718|[abase-restric-o-de-vacinas]
0|9654|[abase-restric-o-de-vacinas]
0|9667|[abase-restric-o-de-vacinas]
0|9680|[abase-restric-o-de-vacinas]
0|9696|[abase-restric-o-de-vacinas]
0|9661|[abase-restric-o-de-vacinas]
0|9664|[abase-restric-o-de-vacinas]
0|9668|[abase-restric-o-de-vacinas]
0|9682|[abase-restric-o-de-vacinas]
0|9689|[abase-restric-o-de-vacinas]
0|9690|[abase-restric-o-de-vacinas]
0|10002|[abase-restric-o-de-vacinas]
0|9646|[abase-restric-o-de-vacinas]
0|9656|[abase-restric-o-de-vacinas]
0|9663|[abase-restric-o-de-vacinas]
0|9678|[abase-restric-o-de-vacinas]
0|9698|[abase-restric-o-de-vacinas]
0|9703|[abase-restric-o-de-vacinas]
0|9704|[abase-restric-o-de-vacinas]
0|9706|[abase-restric-o-de-vacinas]
0|9707|[abase-restric-o-de-vacinas]
0|9708|[abase-restric-o-de-vacinas]
0|9722|[abase-restric-o-de-vacinas]
0|9711|[abase-restric-o-de-vacinas]
0|9714|[abase-restric-o-de-vacinas]
0|9717|[abase-restric-o-de-vacinas]
0|9730|[abase-restric-o-de-vacinas]
0|9731|[abase-restric-o-de-vacinas]
0|9736|[abase-restric-o-de-vacinas]
0|9739|[abase-restric-o-de-vacinas]
0|9741|[abase-restric-o-de-vacinas]
0|9742|[abase-restric-o-de-vacinas]
0|9743|[abase-restric-o-de-vacinas]
0|9758|[abase-restric-o-de-vacinas]
0|9753|[abase-restric-o-de-vacinas]
0|9754|[abase-restric-o-de-vacinas]
0|9755|[abase-restric-o-de-vacinas]
0|9757|[abase-restric-o-de-vacinas]
0|9759|[abase-restric-o-de-vacinas]
0|9761|[abase-restric-o-de-vacinas]
0|9762|[abase-restric-o-de-vacinas]
0|9763|[abase-restric-o-de-vacinas]
0|9778|[abase-restric-o-de-vacinas]
